Source	Target	Id	Weight			Source	Target	Id	Weight
278	210					71	36	1278	
278	78					72	36	1279	
278	167					79	36	1280	
278	270					81	36	1281	
278	243					90	36	1282	
278	257					96	36	1283	
278	152					118	36	1284	
278	127					120	36	1285	
278	200					132	36	1286	
278	183					145	36	1287	
278	93					146	36	1288	
278	64					154	36	1289	
278	52					165	36	1290	
278	155					171	36	1291	
278	95					178	36	1292	
278	179					195	36	1293	
278	153					198	36	1294	
278	129					218	36	1295	
278	145					224	36	1296	
278	12					226	36	1297	
278	168					232	36	1298	
278	227					248	36	1299	
278	2					250	36	1300	
278	194					268	36	1301	
278	175					279	36	1302	
278	209					280	36	1303	
278	207					330	36	1304	
278	113					335	36	1305	
278	198					343	36	1306	
278	90					354	36	1307	
278	276					367	36	1308	
278	119					375	36	1309	
278	157					376	36	1310	
278	259					377	36	1311	
278	22					383	36	1312	
278	37					396	36	1313	
278	133					407	36	1314	
278	220					409	36	1315	
278	245					413	36	1316	
278	197					429	36	1317	
278	58					442	36	1318	
278	122					455	36	1319	
279	275					477	36	1320	
279	248					483	36	1321	
279	253					498	36	1322	
279	135					499	36	1323	
279	222					511	36	1324	
279	229					525	36	1325	
279	71					529	36	1326	
279	82					552	36	1327	
279	249					554	36	1328	
279	252					555	36	1329	
279	270					559	36	1330	
279	245					560	36	1331	
279	170					571	36	1332	
279	273					590	36	1333	
279	107					621	36	1334	
279	162					623	36	1335	
279	151					625	36	1336	
279	278					630	36	1337	
279	174					639	36	1338	
279	83					644	36	1339	
279	21					664	36	1340	
279	160					670	36	1341	
280	115					672	36	1342	
280	167					676	36	1343	
280	103					692	36	1344	
280	250					695	36	1345	
280	71					700	36	1346	
280	186					702	36	1347	
280	278					709	36	1348	
280	2					738	36	1349	
280	151					745	36	1350	
280	265					752	36	1351	
280	224					754	36	1352	
280	232					769	36	1353	
280	114					51	37	1354	
280	21					278	37	1355	
280	85					59	38	1356	
280	253					61	38	1357	
280	12					83	38	1358	
280	132					136	38	1359	
280	36					141	38	1360	
280	154					149	38	1361	
280	90					168	38	1362	
280	43					228	38	1363	
280	198					233	38	1364	
280	267					301	38	1365	
280	218					328	38	1366	
280	257					352	38	1367	
280	148					371	38	1368	
280	62					373	38	1369	
280	213					404	38	1370	
280	223					405	38	1371	
281	166					416	38	1372	
281	275					423	38	1373	
281	276					431	38	1374	
281	201					444	38	1375	
281	223					459	38	1376	
281	82					502	38	1377	
281	231					537	38	1378	
282	27					541	38	1379	
282	223					567	38	1380	
283	265					589	38	1381	
283	275					595	38	1382	
283	151					601	38	1383	
283	2					603	38	1384	
283	226					630	38	1385	
283	232					646	38	1386	
283	224					664	38	1387	
283	30					679	38	1388	
283	56					687	38	1389	
283	112					700	38	1390	
283	223					705	38	1391	
284	126					715	38	1392	
284	214					716	38	1393	
284	101					718	38	1394	
284	278					742	38	1395	
284	5					748	38	1396	
284	26					759	38	1397	
284	197					767	38	1398	
284	226					43	39	1399	
284	1					54	39	1400	
284	243					60	39	1401	
284	223					72	39	1402	
285	250					79	39	1403	
285	69					81	39	1404	
285	78					82	39	1405	
285	136					90	39	1406	
286	77					95	39	1407	
286	188					116	39	1408	
286	191					118	39	1409	
286	85					120	39	1410	
286	167					132	39	1411	
286	64					154	39	1412	
286	226					158	39	1413	
286	179					170	39	1414	
286	116					202	39	1415	
286	255					249	39	1416	
286	210					253	39	1417	
286	195					265	39	1418	
286	62					275	39	1419	
286	78					276	39	1420	
286	278					279	39	1421	
286	131					312	39	1422	
286	93					330	39	1423	
286	42					335	39	1424	
286	119					341	39	1425	
287	132					346	39	1426	
288	253					354	39	1427	
288	278					369	39	1428	
288	252					377	39	1429	
288	121					407	39	1430	
289	278					429	39	1431	
289	64					445	39	1432	
289	249					455	39	1433	
289	197					469	39	1434	
289	31					483	39	1435	
289	257					494	39	1436	
289	127					499	39	1437	
289	251					511	39	1438	
289	42					522	39	1439	
289	142					559	39	1440	
289	144					567	39	1441	
289	205					582	39	1442	
290	286					615	39	1443	
290	168					625	39	1444	
291	245					649	39	1445	
291	167					667	39	1446	
291	202					669	39	1447	
291	216					672	39	1448	
291	62					691	39	1449	
291	210					694	39	1450	
291	255					703	39	1451	
291	242					709	39	1452	
291	78					732	39	1453	
291	83					736	39	1454	
291	166					754	39	1455	
291	267					332	40	1456	
291	54					453	40	1457	
291	21					48	41	1458	
291	18					58	41	1459	
291	130					90	41	1460	
291	235					105	41	1461	
291	86					116	41	1462	
291	231					117	41	1463	
291	152					142	41	1464	
291	160					145	41	1465	
291	82					151	41	1466	
291	278					158	41	1467	
291	275					196	41	1468	
292	202					257	41	1469	
292	223					304	41	1470	
292	88					315	41	1471	
292	26					333	41	1472	
293	167					347	41	1473	
293	205					368	41	1474	
293	247					373	41	1475	
293	175					484	41	1476	
293	252					487	41	1477	
293	278					497	41	1478	
293	187					498	41	1479	
293	116					517	41	1480	
293	78					550	41	1481	
294	52					570	41	1482	
294	72					605	41	1483	
294	81					624	41	1484	
295	223					638	41	1485	
295	116					668	41	1486	
295	127					699	41	1487	
295	152					53	42	1488	
295	265					56	42	1489	
295	77					57	42	1490	
295	188					64	42	1491	
295	263					70	42	1492	
295	244					85	42	1493	
295	155					90	42	1494	
295	85					127	42	1495	
295	261					128	42	1496	
295	238					133	42	1497	
295	45					136	42	1498	
295	279					144	42	1499	
295	90					152	42	1500	
295	64					175	42	1501	
295	252					183	42	1502	
295	95					186	42	1503	
295	174					200	42	1504	
295	278					211	42	1505	
295	145					220	42	1506	
295	226					226	42	1507	
296	6					227	42	1508	
296	265					241	42	1509	
296	101					249	42	1510	
296	64					251	42	1511	
296	1					257	42	1512	
296	148					274	42	1513	
296	151					276	42	1514	
296	223					286	42	1515	
296	171					289	42	1516	
296	26					313	42	1517	
296	116					314	42	1518	
296	138					322	42	1519	
296	205					323	42	1520	
296	152					334	42	1521	
296	214					338	42	1522	
296	12					342	42	1523	
296	295					355	42	1524	
296	179					379	42	1525	
296	180					384	42	1526	
296	82					395	42	1527	
296	44					411	42	1528	
296	132					440	42	1529	
296	90					443	42	1530	
296	226					445	42	1531	
296	27					463	42	1532	
296	202					473	42	1533	
296	77					476	42	1534	
296	85					495	42	1535	
297	129					500	42	1536	
298	205					516	42	1537	
298	153					524	42	1538	
298	296					526	42	1539	
298	259					528	42	1540	
298	197					539	42	1541	
298	234					549	42	1542	
298	16					563	42	1543	
298	31					574	42	1544	
298	137					576	42	1545	
298	145					578	42	1546	
298	214					609	42	1547	
298	180					612	42	1548	
298	5					615	42	1549	
298	165					619	42	1550	
298	1					623	42	1551	
298	140					625	42	1552	
298	146					626	42	1553	
298	243					631	42	1554	
298	22					634	42	1555	
299	267					651	42	1556	
299	210					657	42	1557	
299	78					664	42	1558	
299	275					670	42	1559	
299	167					691	42	1560	
299	62					697	42	1561	
299	291					709	42	1562	
299	90					710	42	1563	
301	296					726	42	1564	
301	210					729	42	1565	
301	298					735	42	1566	
301	234					756	42	1567	
301	146					758	42	1568	
301	5					60	43	1569	
301	180					79	43	1570	
301	278					90	43	1571	
301	209					96	43	1572	
301	69					107	43	1573	
301	141					108	43	1574	
301	223					120	43	1575	
301	214					132	43	1576	
301	275					140	43	1577	
301	85					142	43	1578	
301	144					154	43	1579	
301	176					160	43	1580	
301	101					165	43	1581	
301	150					170	43	1582	
301	243					218	43	1583	
302	130					224	43	1584	
302	235					226	43	1585	
302	156					229	43	1586	
302	285					232	43	1587	
302	160					253	43	1588	
302	7					265	43	1589	
302	257					266	43	1590	
302	275					276	43	1591	
302	249					279	43	1592	
302	78					280	43	1593	
302	246					311	43	1594	
302	88					312	43	1595	
302	167					330	43	1596	
302	108					335	43	1597	
303	174					344	43	1598	
303	213					346	43	1599	
303	4					354	43	1600	
303	162					356	43	1601	
303	124					357	43	1602	
303	21					376	43	1603	
303	85					377	43	1604	
303	161					406	43	1605	
304	298					407	43	1606	
304	145					436	43	1607	
304	278					454	43	1608	
304	90					455	43	1609	
304	41					457	43	1610	
304	187					460	43	1611	
304	180					469	43	1612	
304	223					477	43	1613	
305	69					487	43	1614	
305	198					503	43	1615	
305	146					535	43	1616	
305	16					555	43	1617	
305	241					568	43	1618	
305	167					571	43	1619	
305	197					582	43	1620	
305	257					586	43	1621	
305	293					596	43	1622	
305	78					615	43	1623	
305	270					625	43	1624	
305	210					641	43	1625	
305	256					664	43	1626	
305	242					669	43	1627	
305	62					670	43	1628	
305	195					729	43	1629	
305	63					732	43	1630	
305	255					762	43	1631	
305	144					769	43	1632	
305	1					64	44	1633	
305	153					77	44	1634	
305	227					85	44	1635	
307	270					89	44	1636	
307	52					125	44	1637	
307	88					126	44	1638	
307	81					180	44	1639	
307	18					208	44	1640	
307	21					277	44	1641	
308	10					296	44	1642	
308	214					308	44	1643	
308	89					322	44	1644	
308	66					339	44	1645	
308	277					395	44	1646	
308	152					442	44	1647	
308	65					450	44	1648	
308	260					466	44	1649	
308	49					482	44	1650	
308	287					506	44	1651	
308	88					508	44	1652	
308	292					530	44	1653	
308	210					534	44	1654	
308	195					634	44	1655	
308	78					664	44	1656	
308	25					739	44	1657	
308	149					767	44	1658	
308	83					101	45	1659	
308	275					114	45	1660	
308	125					122	45	1661	
308	208					125	45	1662	
308	197					161	45	1663	
308	90					162	45	1664	
308	46					170	45	1665	
308	296					175	45	1666	
308	175					188	45	1667	
308	148					205	45	1668	
308	44					213	45	1669	
308	77					223	45	1670	
308	202					226	45	1671	
308	27					247	45	1672	
308	180					252	45	1673	
308	158					295	45	1674	
308	64					332	45	1675	
308	126					342	45	1676	
308	257					361	45	1677	
308	278					365	45	1678	
308	177					383	45	1679	
308	268					406	45	1680	
308	101					417	45	1681	
308	171					432	45	1682	
308	26					433	45	1683	
308	116					457	45	1684	
308	245					460	45		
309	245					503	45		
309	301					504	45		
309	119					518	45		
309	201					522	45		
309	134					534	45		
309	144					555	45		
309	90					561	45		
309	281					623	45		
309	151					626	45		
309	252					670	45		
309	251					689	45		
309	1					694	45		
309	256					735	45		
309	60					746	45		
309	56					750	45		
309	257					762	45		
309	136					151	46		
310	239					158	46		
310	255					161	46		
310	281					278	46		
310	82					308	46		
310	223					433	46		
310	156					538	46		
310	212					611	46		
310	275					625	46		
310	164					630	46		
310	14					78	47		
310	259					116	47		
310	213					117	47		
311	90					142	47		
311	43					145	47		
311	30					151	47		
311	160					210	47		
311	118					265	47		
311	72					275	47		
312	275					315	47		
312	229					368	47		
312	82					373	47		
312	245					386	47		
312	226					387	47		
312	105					415	47		
312	170					429	47		
312	298					444	47		
312	296					459	47		
312	251					484	47		
312	249					570	47		
312	248					589	47		
312	57					593	47		
312	202					638	47		
313	78					649	47		
313	265					665	47		
313	302					668	47		
313	246					687	47		
313	235					709	47		
313	42					735	47		
313	278					58	48		
314	299					105	48		
314	64					113	48		
314	250					114	48		
314	144					116	48		
314	289					117	48		
314	271					131	48		
314	266					158	48		
314	312					187	48		
314	213					190	48		
314	142					219	48		
314	238					265	48		
314	229					283	48		
315	146					368	48		
315	145					373	48		
315	152					378	48		
315	151					385	48		
315	133					396	48		
315	47					420	48		
315	41					449	48		
315	71					453	48		
315	309					484	48		
316	54					517	48		
318	18					519	48		
319	280					560	48		
319	156					570	48		
319	278					593	48		
319	267					605	48		
319	235					624	48		
319	176					632	48		
319	250					654	48		
319	115					668	48		
320	298					698	48		
320	93					715	48		
320	305					720	48		
320	223					721	48		
321	213					735	48		
321	144					60	49		
321	298					79	49		
321	145					90	49		
321	151					132	49		
321	197					188	49		
321	205					191	49		
321	1					203	49		
321	165					244	49		
321	249					257	49		
321	289					260	49		
321	176					287	49		
321	187					308	49		
321	64					377	49		
321	223					390	49		
322	126					393	49		
322	42					400	49		
322	151					419	49		
322	296					421	49		
322	226					424	49		
322	308					447	49		
322	116					487	49		
322	141					514	49		
322	64					532	49		
322	77					560	49		
322	89					562	49		
322	180					590	49		
322	208					626	49		
322	10					651	49		
322	44					670	49		
322	223					677	49		
322	228					709	49		
322	25					765	49		
323	64					87	50		
323	188					102	50		
323	4					104	50		
323	145					110	50		
323	82					223	50		
323	85					225	50		
323	291					316	50		
323	127					332	50		
323	70					362	50		
323	156					367	50		
323	257					388	50		
323	56					409	50		
323	220					427	50		
323	152					453	50		
323	42					583	50		
323	133					599	50		
323	31					639	50		
323	314					655	50		
323	251					731	50		
323	6					116	51		
323	213					177	51		
323	253					373	51		
323	69					468	51		
323	2					534	51		
323	174					559	51		
323	78					607	51		
323	252					679	51		
323	275					751	51		
323	161					143	52		
323	249					151	52		
323	175					216	52		
323	202					223	52		
323	302					239	52		
323	223					275	52		
325	145					278	52		
325	151					294	52		
325	69					307	52		
325	153					390	52		
325	304					400	52		
325	278					431	52		
325	64					433	52		
325	223					439	52		
326	284					445	52		
327	278					459	52		
327	80					465	52		
327	176					514	52		
328	157					590	52		
328	180					625	52		
328	278					626	52		
328	145					691	52		
328	151					709	52		
328	223					735	52		
328	101					56	53		
329	151					57	53		
330	158					64	53		
330	114					70	53		
330	112					84	53		
330	303					116	53		
330	222					127	53		
330	229					152	53		
330	71					175	53		
330	113					186	53		
330	218					192	53		
330	82					200	53		
330	171					220	53		
330	26					251	53		
330	249					257	53		
330	141					314	53		
330	308					338	53		
330	232					342	53		
330	224					377	53		
330	79					431	53		
330	245					463	53		
330	170					500	53		
330	64					502	53		
330	273					519	53		
330	280					526	53		
330	126					539	53		
330	162					549	53		
330	33					550	53		
330	151					626	53		
330	103					631	53		
330	240					638	53		
330	217					647	53		
330	265					651	53		
330	202					671	53		
330	148					694	53		
330	101					716	53		
330	21					726	53		
330	160					735	53		
330	233					763	53		
330	226					78	54		
331	62					93	54		
331	255					128	54		
331	130					164	54		
331	82					202	54		
331	275					245	54		
331	136					255	54		
332	54					274	54		
332	252					291	54		
332	278					316	54		
332	95					332	54		
332	40					348	54		
332	2					355	54		
332	325					369	54		
332	224					370	54		
332	45					415	54		
332	155					445	54		
332	85					494	54		
332	122					522	54		
332	50					538	54		
332	110					554	54		
332	316					558	54		
332	87					584	54		
332	304					591	54		
332	253					609	54		
333	330					637	54		
333	265					650	54		
333	252					766	54		
333	205					60	55		
333	158					90	55		
333	151					217	55		
333	174					223	55		
333	296					433	55		
333	124					467	55		
333	41					473	55		
334	302					765	55		
334	64					57	56		
334	250					64	56		
334	69					69	56		
334	78					70	56		
334	210					84	56		
334	116					93	56		
334	323					127	56		
334	291					133	56		
335	248					152	56		
335	71					156	56		
335	218					173	56		
335	171					175	56		
335	26					178	56		
